17,2911,paper,-12.560830379969197,-9.260537880821502,-1.5586776192993084,-0.3179456842141494,1.2356558107080624
17,2912,paper,-12.039604131405035,-5.931497577039579,3.1513964797007734,24.549369300891076,0.3436658532556225
17,2913,paper,-11.92121188081747,-8.568492239947746,-8.072721940262365,-3.92915466005861,2.460813712563259
17,2914,paper,-11.353508350559599,-9.298924668785778,-8.585989960591782,-4.609741638842184,-1.1593909841538452
17,2915,paper,-12.96373096687441,-9.823039516461625,-10.430316239452097,-6.49489991049675,-12.44097223524536
17,2916,paper,-6.979524448305706,-9.196046978068576,-1.7190018897414736,-6.382526701772293,-12.163544938424861
17,2917,paper,-4.6193322856672,-8.386998052826659,-8.772151173494729,-3.2987230707196327,-9.956664108994326
17,2918,paper,-11.997905247133593,-4.570456119481803,2.7127242397342974,-2.7918495824864236,-7.4617963141639825
17,2919,paper,-8.120159167373897,-6.380262736312695,-5.875277090264512,-1.0143413455870973,4.950060941405103
17,2920,paper,-14.517438939470969,-8.389402628824142,-1.170795728186845,-1.1658091146687426,2.51944113278161
18,3026,paper,8.058069259138737,35.6623085470746,12.807681679332298,19.58213437890797,25.442107675422236
18,3027,paper,4.92268214312743,21.176724563406673,-0.6615364309801608,6.834537874643265,3.4048245937564134
18,3028,paper,-12.980784404955974,15.55370270132156,-10.338770132088504,-9.570153072512545,-25.79745211022086
18,3029,paper,-14.435855276051266,16.94776513448403,-4.189304942697374,-2.6144637933136856,-11.804122468111494
18,3030,paper,-9.714502405991501,12.551844412393734,-7.785590842277853,-2.2201209973424163,0.15404916868926433
18,3031,paper,-4.948059903259452,15.379943762275444,-7.603131410646462,-2.292054671319857,1.3375753820350913
18,3032,paper,7.382705502572381,26.459034799678356,20.136934585387763,11.775164155994993,19.319587622481407
19,3267,paper,5.589867778100991,-10.368884944462266,-16.031309661087235,-5.923461297366974,-21.37673991150529
19,3268,paper,12.190377988319483,-4.692108219413506,-15.94663387145959,-6.227446676533444,-22.002750981785145
19,3269,paper,6.248097365237746,-6.700396205450027,-10.887272913512021,-1.9975938480336453,-17.490935061966333
19,3270,paper,7.913758017677168,-1.6571435605087201,-10.182121357872012,0.4617007813553833,-17.261031933576163
19,3271,paper,4.40702943774547,-3.7688890642799424,-10.916326979355023,-0.16708217440843398,-14.705413386639012
19,3272,paper,7.7663124742091245,-6.124432697297201,-13.334777955910036,-3.2005597955170932,-19.207265008563116
19,3273,paper,9.897136599852569,-4.175482393398565,-9.678871439466832,-0.12063078787365804,-19.548027192105543
19,3274,paper,2.1883974969182525,-7.138544739687314,-6.355985127752603,3.9035804698680505,-17.96946976065711
19,3275,paper,4.636610695300817,-2.8557803955393286,-8.515945126977861,2.0372228044768046,-23.33281147787355
19,3276,paper,6.584609895249056,-3.758863232424126,-7.874284490054503,2.8166087681358016,-19.539905226084063
20,3445,paper,-12.213516860865276,-9.185327248192008,-4.383836605286828,7.61396765812595,-0.17284063278349027
20,3446,paper,-7.681192221032048,11.913701769250615,3.0094336558634236,3.1941559486447937,2.157481796683794
20,3447,paper,-1.5859299543204066,-2.851138585813977,7.228521802971207,3.99242129294259,11.384833945049113
20,3448,paper,-10.324202949114163,-9.577483069675186,-4.574655717742931,0.3523026364314955,-3.0177224453395164
20,3449,paper,-9.295121583454256,-4.894286501627516,-1.7973009407380158,2.5850137641038207,5.309394438104822
20,3450,paper,-11.768605277242958,-5.325402441396249,1.7305632861551896,6.644575618398336,7.7666199447798965
20,3451,paper,-13.543206361843264,-3.0504283567331574,-4.800128714287212,1.7686411025288757,-2.4524157620541116
20,3452,paper,-14.513993947739612,-13.145915443524345,-4.671689659212753,2.3101687767095416,-4.001666233933527
20,3453,paper,-10.78696923860181,-12.66780353971794,-10.07556777383987,-1.8430612990814481,-16.179131880033104
20,3454,paper,-6.056336052750949,-4.190318003790637,-0.19173877332966,2.686594150939013,1.0187164913928224
21,3623,paper,-7.5037504187890836,22.50363647694022,8.862474513946584,17.85738947091653,17.827444928827063
21,3624,paper,-7.0478771825134485,16.741303538289245,9.692638662423834,9.178834289377765,11.115705034661964
21,3625,paper,-6.597728537503761,19.22016674691681,15.040271155370519,16.494908593455605,7.343713010933892
21,3626,paper,-6.186993348149895,19.490965617119222,12.345623415657293,10.678175576231245,8.831357030972608
21,3627,paper,-7.956715226030603,16.260861077092102,12.841700014570712,10.127305001912314,15.0309295088674
21,3628,paper,-6.392597202254507,19.445685498121723,20.531347318158744,13.36385417802463,14.862093677873236
21,3629,paper,-5.670070235385868,21.187045505471442,21.3304404397931,13.726744593126611,10.949119928065036
21,3630,paper,-4.073735228270453,7.657082928737457,17.68626341591022,8.131064177577768,7.2570904291179446
21,3631,paper,3.20420603831197,14.6801469747008,20.532503078364478,7.408606149241186,9.430258700372976
21,3632,paper,-6.321042678487121,14.043302351696104,15.814915825609608,11.437951292119582,10.594030163510611
22,3801,paper,0.2140699900134579,-7.780083274482892,-19.525349114887717,-17.330179595194238,-20.360227943067756
22,3802,paper,-1.4342358491699805,-11.988329248380122,-22.258362068303864,-18.618018453081714,-24.033637578737082
22,3803,paper,4.121358025943074,-10.676345256069396,-20.373421826168936,-16.88568074600461,-21.366826445673592
22,3804,paper,-8.517030103210008,-17.320481207597112,-23.418320441109053,-26.471436230243427,-25.964063524202114
22,3805,paper,-5.683600477108859,-16.654866275480828,-23.065402752895988,-20.797872896974855,-20.985350670444348
22,3806,paper,-2.557690206513257,-14.034623786092938,-22.268904194264437,-20.235638537188958,-23.700957914020833
22,3807,paper,8.725925324538174,-7.101789177525531,-18.173454852894924,-12.74359928097097,-22.775451818275236
22,3808,paper,0.6404408405054359,-17.119462454859722,-23.55928136584864,-22.26228191476738,-24.489491835274634
22,3809,paper,8.884192775355745,-7.993492520338494,-18.05302107947797,-15.715321250983258,-21.721449032253588
22,3810,paper,6.827207278958344,-11.122990584681435,-17.17487330402521,-12.881248653347043,-21.328876035483642
16,3979,paper,-7.406435312168008,-14.276903494699027,-1.0766238272427517,-5.674374269658439,-33.37225902592472
16,3980,paper,-2.7968970930293247,20.688189181142544,3.7656876680156626,1.177537151894133,-31.33395582506851
16,3981,paper,-15.048866555987754,19.625249569540042,7.30463768776827,1.725056127328652,-29.148709402101286
16,3982,paper,-15.064418804552504,21.80822463231228,13.057427280495151,5.783808478698332,-38.07183369025727
16,3983,paper,-2.0633817211865533,20.362873607206613,2.931771197575879,0.38234472783854784,-28.218488405815844
16,3984,paper,-2.5119533766350273,23.781857624947513,3.570493651719814,0.6824517351208234,-28.229017359906134
16,3985,paper,-8.553607795392649,20.55619940266345,4.666697550870017,0.8427072171479614,-29.301261272669723
16,3986,paper,-13.50324203921843,-17.427913657858756,-3.2934017130763364,-6.109845063564221,-39.85712098192033
16,3987,paper,-12.293642521268138,-18.174191710083075,-1.3250784805656832,-3.220909115234869,-40.15187046774487
16,3988,paper,-15.082666892562383,-17.815881197967624,1.8081846607149894,-8.289356967496376,-40.68699847724783
5,581,paper,-7.560087282712288,-21.086693127148603,-17.578082442894605,-20.209402109872933,-25.823387925713504
5,582,paper,2.8237946827748246,-8.006643987370028,0.9396148289316099,-10.563653124009997,-10.710167257931214
5,583,paper,-7.593876098230108,-14.98258799703744,-8.820643472610598,-13.39429034947309,-23.624072793232138
5,584,paper,-7.8545374589917,-22.474860868636767,-16.003530328565457,-18.85947362068188,-35.271666462668016
5,585,paper,-5.242121795598713,-21.00895208184799,-14.112427453821207,-17.535349902863533,-36.422287303342614
5,586,paper,11.969190784583272,-15.543894713991445,-10.989874148864802,-11.70449201195038,-20.628333106745405
5,587,paper,-5.478516001304913,-18.521960335508886,-5.9233250069060075,-15.184334458287864,-21.46374297012709
5,588,paper,-6.480796966795148,-20.951404159332228,-21.651560808754507,-20.979855925867472,-36.24265866257767
5,589,paper,-3.1844914048507684,-17.597114191601055,-11.866560522414943,-11.58184130575758,-14.895927349264094
5,590,paper,8.400911764040972,-19.519353547565892,-17.233682174357277,-19.36290086213831,-38.284262590433485
6,759,paper,-17.652009826203194,-7.406028900266357,-4.78005312987609,23.346358603755682,9.402127880893861
6,760,paper,-23.3126389738612,-15.162117064001956,-18.50118847459228,-18.695265862642472,-19.71319311728227
6,761,paper,-19.69518120400797,-16.198620112816254,-11.895973064904114,-13.794181232215758,-13.292620704491792
6,762,paper,-21.401006020243848,-11.903347416073872,-15.887843751052111,-15.796842974445134,-13.717356767360794
6,763,paper,-19.768032329833137,-15.20576600760932,-13.502602047688503,-16.02428954948346,-11.834678220711773
6,764,paper,-19.907041255878443,-18.48141194620333,-12.244910130406188,-16.83273210783727,-16.37100479224867
6,765,paper,-2.282582613480841,-14.905880765917177,-14.570719918837588,-15.533575261340703,-13.76296413797491
6,766,paper,-20.397952585731247,-16.26857465645539,-19.194712119045924,-21.17373505315239,-17.530447646617294
6,767,paper,-4.048749369275651,-18.721873831981362,-17.876341599934456,-18.100775659011937,-16.08667401167131
6,768,paper,-22.359168143927203,-16.79561688833815,-16.89841008775685,-17.047576473767435,-18.59779287801718
8,1194,rock,57.461414830132014,227.80105152182318,231.60018621003755,233.2304209247565,224.8374609474909
8,1195,rock,65.5184437131889,222.51958531076133,230.07396562124597,232.45933690450397,222.3703956095019
8,1196,rock,66.14198911043832,224.3775063972431,232.8635525512318,236.35868436247083,227.02677094974473
8,1197,rock,61.70247922206415,225.86681092839137,232.81334158277565,234.7430898120953,228.72175749133837
8,1198,rock,60.66078737537219,225.48877940154992,227.8485664997471,229.5696898692117,223.0004677251535
8,1199,rock,53.795549290217714,224.33036183401163,229.43789258814311,231.82860989352557,220.3333733476165
8,1200,rock,69.07123187160569,230.49817616882896,233.6936262611076,236.37194337245575,226.20665906176808
8,1201,rock,69.94436993167214,228.9281867925525,235.20568105264283,238.16557773347344,229.17386569451293
8,1202,rock,61.403039919694336,227.52714528407174,232.8192232890161,233.76166704189478,222.31743569616535
8,1203,rock,40.124839216174585,228.99301265357687,229.98646221104514,231.51480051812874,222.4344897211052
9,1372,rock,72.9257143440736,242.16430795371758,234.85264103527928,235.252833374201,223.78101092671682
9,1373,rock,48.615743656591334,144.78212512892492,153.9871596593337,148.50210999295513,146.71479235891852
9,1374,rock,77.31801469970117,239.56054197834172,235.0701944383189,235.88480650426703,223.88013804750148
9,1375,rock,88.34586453159275,246.5673754982785,234.60937022454138,232.6623945549894,224.1281303082288
9,1376,rock,74.68899406633987,235.4074339936096,233.2414133602848,232.11743791219962,217.85846903671737
9,1377,rock,76.46349122817502,232.47117834868126,231.66065907212197,230.2183399820107,217.70095780101374
9,1378,rock,68.66780337322385,247.3916693681343,237.65330806047209,237.40785908822528,222.49137263029866
9,1379,rock,84.30572815075416,224.9656079478956,235.87247446027465,235.86434540247882,219.06560633707474
9,1380,rock,82.28364377296685,234.21076825868258,231.31338208854368,231.13073496948562,219.07494771918516
9,1381,rock,75.58053483832332,244.34770012083283,243.0678457314425,239.94384325812007,224.69648965784887
10,1550,rock,58.973121828094186,217.99565753149474,229.67942488957053,232.65311166432994,226.22856867083155
10,1551,rock,61.555562397423905,221.68265679779336,228.05352072373816,233.1465552357044,227.50856828352786
10,1552,rock,58.04637118562612,219.0620990512902,226.7263491854206,230.75069448914863,226.6302708005161
10,1553,rock,46.421284893216786,168.77882077739667,217.49391693920717,227.54123349082988,224.34786139244008
10,1554,rock,48.31733545080592,193.6979226141862,218.49351623417053,226.26424971258012,224.41853413710956
10,1555,rock,46.69485053668077,155.5270159447775,218.0253236107597,228.5915621429793,224.0506258194041
10,1556,rock,57.20455844455378,213.84200854559393,220.29097945175496,230.24685996941307,227.09823245458048
10,1557,rock,54.90488234584498,210.25941482611165,221.6984869143728,228.03471334149663,221.72294814677127
10,1558,rock,55.46361065834014,141.97080171609602,225.77574253714556,233.52125246631954,229.39184272611675
10,1559,rock,53.34435811567144,211.97621949315726,220.97845083089067,226.72838846302696,224.1673521998322
11,1728,rock,59.001181717440524,232.01408877218682,233.35024311452017,233.93256184816966,224.7990322403454
11,1729,rock,54.50198355733521,235.09154270623006,233.1671541689252,234.7379809958005,223.2733503215091
11,1730,rock,61.27281844003415,231.80930073918393,235.11914268437857,233.1793976553394,224.95247797179823
11,1731,rock,56.70751816899551,226.86057774900777,231.34547233798298,230.71792280326613,221.0669372698155
11,1732,rock,72.73340471915196,230.0097248442946,230.78071977904887,231.67323944476266,221.38149776482626
11,1733,rock,53.43139205930308,222.77219661087622,234.62595328991154,232.5179013676023,222.7235192267132
11,1734,rock,79.54492701156113,250.92875625989245,236.06229540519544,229.60414708379648,219.77536811782528
11,1735,rock,67.812175882064,247.5187462090552,235.4215978487352,228.20258591272776,222.41012308779665
11,1736,rock,54.08347049619345,240.22365188753523,235.43045219779214,232.5355510275475,223.48210631113844
11,1737,rock,69.39820487744598,221.18781696606146,229.39961194491073,228.95258744134847,221.2713033824313
23,1906,rock,59.10565677682044,240.24358743855942,239.20601725599136,242.92572340312,231.38650559131634
23,1907,rock,48.657493133992205,229.9047345296058,229.80695379549314,235.56185562179365,226.7554058959434
23,1908,rock,52.48470394582824,222.53926389271612,225.7732466816344,231.71825677773867,218.22338728828888
23,1909,rock,45.75799967254661,218.25812731398665,228.23893232519754,232.61817813145086,219.12801349354177
23,1910,rock,57.32018175622296,224.2296537853594,228.1698584119632,235.07112337965276,223.57107674640858
23,1911,rock,47.50590048722019,230.75605893757228,233.2096524306546,237.46074991671753,227.84186133825776
23,1912,rock,53.32120347042383,218.9592630755032,219.968354485352,228.3230321299903,214.6458533711317
23,1913,rock,52.699044728956075,234.97927636248932,233.28876101848488,237.66874969566396,224.26838937922918
23,1914,rock,69.4973222704301,240.2268206906989,237.84498565237604,241.73922836671025,224.0984003971199
23,1915,rock,61.93749785650387,228.73968837527423,228.96036084569423,234.51000975943268,222.2145027108894
24,2087,rock,59.08290861274626,220.20305193758887,228.25487786663365,231.27648550306364,224.5026318352539
24,2088,rock,77.22086590228774,240.05098640518895,232.86301994570167,232.5950278396539,223.43304336788555
24,2089,rock,77.65166719602996,242.86757260563127,235.4763469817923,234.39802914734074,225.50761758805868
24,2090,rock,71.49683852070044,243.57938857476003,236.6853718571556,234.68938819036578,224.4778869504009
24,2091,rock,81.23922355700083,234.4993096669224,232.037370740659,232.45916542196193,223.27826680227957
24,2092,rock,71.86743576529841,239.96570988056072,235.35985809495153,235.5871214823292,225.68533367010207
24,2093,rock,78.77262484473982,243.95170414142126,237.9081150044939,238.20787216164914,225.9965129748385
24,2094,rock,73.52916618363064,240.67224183785459,237.0377568605735,237.5238070678278,226.31044784553882
24,2095,rock,71.30327558378676,241.91549364341927,240.2974208014341,240.35679418847397,227.05196097566133
24,2096,rock,74.07030935753977,239.7985819871652,238.09035120305566,237.86735177631436,226.26331877184347
2,213,rock,60.66660456892304,243.20563099428088,251.75192137968367,251.02975179536418,234.98916940300353
2,214,rock,66.6124084829778,189.56924036544197,238.54372990645552,240.2474513626767,228.68045224440425
2,215,rock,83.00689562896389,245.41719769965744,250.17486946803737,247.08250624170088,234.55329785026058
2,216,rock,76.15968670381365,253.13358905925006,249.8591786161351,249.18144393596273,231.46433325292062
2,217,rock,67.56067079384093,231.9486541386244,230.17110846559044,233.67321976975015,223.36768397566425
2,218,rock,58.19678315590143,242.36968689496555,238.90235072779546,238.52893172047754,225.6694473068583
2,219,rock,72.74690264346893,240.83667358105848,234.38586332702502,236.85995896146704,225.7486939086287
2,220,rock,64.93745145026158,240.81792273651453,237.14740719733405,239.04088607158812,228.5329954164963
2,221,rock,79.14628009204654,234.61186473121583,241.85977047497022,244.79250530937477,231.4651000402026
2,222,rock,78.8479868951852,245.25342663059658,250.3429577989549,249.1717191505169,235.46031149271806
12,2265,rock,66.27609750963695,232.8226794680405,244.1509029706199,248.58870443926688,237.40974629029856
12,2266,rock,51.868814079156515,235.19893791272384,232.8101812305314,234.45175431312074,222.75711440335317
12,2267,rock,64.29668226597056,239.3747742932911,235.48797194716894,235.9693195065462,221.89462207047444
12,2268,rock,55.79495122789409,241.3326191038206,234.82820329504386,235.4418385151383,223.05878721630552
12,2269,rock,57.01321085885203,234.6207690965405,232.2143095395576,234.0780411618575,221.47477623298673
12,2270,rock,55.005541463062784,229.85832008733465,228.17555498657234,231.36718287191167,221.05388996901274
12,2271,rock,55.24994758304024,246.36714128054342,240.13652951881642,241.0919981567633,230.4076274124169
